Cities,Hotel,Review,Sentiment
Yogyakarta,The Westlake Resort Yogya,Sampai hotel sudah pukul 17.20 tp kamar belum siap dan kami harus menunggu.,Negative
Kuala Lumpur,WP Hotel,very bad tidak mau menginap disini lagi,Negative
Kuala Lumpur,WP Hotel,Kamar mandinya bau dan perawatan hotelnya sangat kurang.,Negative
Yogyakarta,Airy UGM Sendowo E 106 Yogyakarta,"Kamar mandi agak bau, gantungan shower rusak",Negative
Kuala Lumpur,Ambassador Row Hotel Suites By Lanson Place,"Hotel tidak menyediakan sandal hotel dan piring di dapur, lorong-lorong hotel pada malam hari gelap.",Negative
Yogyakarta,Kalya Hotel Yogyakarta,"Pelayanan resepsionis sangat tidak baik, tidak ramah sama sekali.",Negative
Yogyakarta,Yellow Star Ambarukmo Hotel,"Handuk terlihat kumuh, secara umum hotel ini layaklah untuk disinggahi ketika jalan-jalan ke Jogja.",Negative
Yogyakarta,Top Malioboro Hotel Yogyakarta,"Kondisi lantai berantakan tidak sempat masuk kamar saya putuskan ganti kamar, di ganti dengan kamar di lantai 2, kamar dengan view pagar beton yang kotor, kamar gelap, beberapa furniture sudah rusak, kamar mandi sudah usang tidak ada air panas, pendinginan ac sangat lama, handuk kusam, shower jebol, wastafel kotor, kamar ber nyamuk, kamar tidak kedap, suara dari luar sangat terdengar dan mengganggu.",Negative
Kuala Lumpur,Hotel 99 Kuala Lumpur,"Kamarnya lumayan bagus, tapi bising sekali seperti ada apa perbaikan sehingga jadi susah tidur, staff sangat tidak ramah",Negative
Kuala Lumpur,Dynasty Hotel Kuala Lumpur,AC tidak berfungsi dengan baik sama sekali tidak dingin dan hotel perlu perawatan kembali terlihat kurang perawatan sama sekali,Negative
Yogyakarta,Grand Tjokro Yogyakarta,Yang kurang dari segi makanan.,Negative
Yogyakarta,Whiz Prime Hotel Malioboro Yogyakarta,Berisik terganggu di saat tidur ada suara pukul2.,Negative
Kuala Lumpur,WP Hotel,tetapi pelayanan di tempat breakfast sangat buruk saya kurang nyaman staff di tempat room breakfast tidak bagus tidak ramah pada tamu.,Negative
Kuala Lumpur,Geo Hotel Kuala Lumpur,Sarapan pagi sangat mengecewakan dan menunya sangat terbatas hanya 3 macam dan setiap hari hanya itu-itu saja.,Negative
Yogyakarta,THE 1O1 Yogyakarta Tugu Hotel,"kekurangannya hanya ruangannya sangat sempit.untuk breakfastnya, macam-macam menunya kurang beragam dan rasanya biasa aja.",Negative
Kuala Lumpur,The Zon All Suites Residences On The Park,"Dibanding hotel-hotel lain disekitarnya yang jquh lebih mahal untuk kawasan tersebut tapi yang paling mengkhawatirkan adalah kondisi liftnya selain sudah sangat lusuh sensor pintunya juga sudah tidak berfungsi dengan baik..kalo tidak cepat ditahan tombol pintu terbukanya maka langsng menutup dengan cepat, berapa kali kami hampir terhimpit pintu lift",Negative
Yogyakarta,Uniq Hotel Yogyakarta,"Ternyata kamarnya sempit, tidak sesuai ekspetasi.",Negative
Yogyakarta,Tjokro Style,"Overall sarapan oke, tapi roti nya saja yang sudah kurang enak karena seperti roti yang sudag dimasukin kulkas lalu di keluarin lagi jadi agak kering dan kaku.",Negative
Yogyakarta,Hotel Tentrem Yogyakarta,"First impression, saya sampai di hotel, satpam dan pelayan kurang responsif.",Negative
Semarang,ibis Semarang Simpang Lima,"Kamar mandi bau sekali seperti bau petai ketika kami masuk dan bau tidak hilang hanya berkurang sampai kami check out, terima kasih",Negative
Yogyakarta,Tickle Hotel,"Lokasi dan makanan di restonya sangat ok, hanya saja kebersihan kamar dan saluran pembuangan air di kamar mandi sangat buruk sehingga menimbulkan genangan.",Negative
Kuala Lumpur,Le Apple Boutique Hotel Bukit Bintang,Kunci jendela kamar 201 kurang berfungsi.,Negative
Yogyakarta,Grand Orchid Hotel Yogyakarta,Staf kurang ramah.,Negative
Jakarta Selatan,Ambhara Hotel,"Perlengkapan sudah tidak sesuai dengan perkembangan zaman, hotel kelihatan sudah kuno, tapi pelayanan dan makanannya ok.",Negative
Kuala Lumpur,Alpha Genesis Hotel,"Kondisi dan fasilitas kamar tidak sesuai dengan yang di foto ditambah lagi tidak berfungsinya keran air untuk beristinjak, saya bangsa Indonesia dan seorang muslim tidak terbiasa pakai tisu.",Negative
Yogyakarta,Whiz Hotel Malioboro Yogyakarta,"Lokasi oke, menu dan rasa sarapan agak kurang.",Negative
Kuala Lumpur,Dynasty Hotel Kuala Lumpur,Hotelnya tidak bersih dan banyak serangga.,Negative
Kuala Lumpur,Travelogue Guest House,"WiFi nya lemot parah, bisa dipake paling di lobby (itupun lama) 2.",Negative
Yogyakarta,Summer Quest Hotel Jogja,Jelek dan tidak bagus hotelnya.,Negative
Yogyakarta,Whiz Hotel Malioboro Yogyakarta,Kadang kadang bau asap rokok.,Negative
Bandung,Hotel Promenade Bandung,"Ada serangga di kamar, kamar kotor banyak sisa makanan dan air di meja, cat kamar berantakan.",Negative
Yogyakarta,Summer Quest Hotel Jogja,nggak dianter kekamar juga makanannya.,Negative
Yogyakarta,ibis Styles Yogyakarta,"senyum, sapa dan salam nya tidak ada, apalagi dibagian depan.",Negative
Kuala Lumpur,Prescott Hotel Kuala Lumpur – Medan Tuanku,si resepsionis yang nyambut saya dengan wajah jutek dan tidak ramah.,Negative
Yogyakarta,Prima In Hotel Malioboro,"Kamar terlalu kecil, kurang nyaman",Negative
Kuala Lumpur,Crown Regency Serviced Suites,"Resepsionis yang kasar, gak ada sikat gigi, mau minta bantuan susah di hotel ini, kalau masalah ruangan sih besar yah, cm pegawainya pada kasar-kasar.",Negative
Kuala Lumpur,Le Apple Boutique Hotel Bukit Bintang,"Proses check in lama, banyak biaya tambahan-nya, kalau memang diperlukan lebih baik sudah include di biaya hotelnya akan lebih baik.",Negative
Yogyakarta,Cavinton Hotel Yogyakarta by Tritama Hospitality,Sayang kolam renangnya kecil.,Negative
Yogyakarta,Greenhost Boutique Hotel,"Nice hotel, tapi di hotel tidak ada air blower dan ventilasinya kurang mengalirkan udara sehingga kadang berbau tidak sedap.",Negative
Yogyakarta,Core Hotel Malioboro City Yogyakarta,"Kamar sempit, kotor, makanan tidak variatif, bangunan belum jadi, pokoknya kapok menginap disini.",Negative
Kuala Lumpur,Kuala Lumpur International Hotel,"Tidak seperti dulu, tiada tisu, kebersihan kurang memuaskan, menu makan sama saja",Negative
Yogyakarta,Amaris Hotel Sagan,WC kurang bersih.,Negative
Yogyakarta,D'Salvatore Art & Boutique Hotel,Handuknya tolong dicek lagi soalnya bau.,Negative
Yogyakarta,Uniq Hotel Yogyakarta,"Huhu Seperangkat alat tidurnya kusut semua dan kusem kaya bekas pakai, tapi enak sih adem dan lembut.",Negative
Yogyakarta,Tickle Hotel,"Suara dari luar kedengaran banget terus kita bisa dengar kamar sebelah kalau berisik jadi kurang nyaman, untuk lokasi strategis banget tapi untuk kamar mandi pelis, kamar mandinya kaya kamar mandi hotel melati, kebersihan kamar mandi 45%.",Negative
Yogyakarta,Grand Tjokro Yogyakarta,"Banyak fasilitas yang perlu diperbaiki, contohnya kulkas di kamar kami tidak dingin, ketika anak kami berenang ternyata papan pelampung yang tersedia semuanya bocor/tidak berfungsi.",Negative
Yogyakarta,Lafayette Boutique Hotel,"Ada seperti bau kurang sedap di corridor menuju kamar dan di lobby, hotel lokasi makanan sesuai klasifikasi hotel bintang.",Negative
Semarang,ibis Semarang Simpang Lima,Kamar mandi kecil dan untuk masuk ke booth shower susah karena terlalu kecil dan ketutup pintu kaca.,Negative
Kuala Lumpur,Kuala Lumpur International Hotel,Saya tidak akan menginap disini lagi!,Negative
Kuala Lumpur,Pearl International Hotel Kuala Lumpur,"Manajer tugas restoran itu kasar, memintanya untuk mengganti makanan kosong, dia menjawab 'tunggu'.",Negative
Semarang,ibis Semarang Simpang Lima,"Secara keseluruhan baik, kesan pertama saat masuk kamar ruangan pengap, ac kurang dingin serta suara dari luar terdengar ke dalam kamar, makanan kurang bervariasi.",Negative
Yogyakarta,D'Salvatore Art & Boutique Hotel,Kamar kurang bersih karena di meja kebetulan ada semut sekitar 75 ekor.,Negative
Kuala Lumpur,Ancasa Express @ Pudu by Ancasa Hotels & Resorts,"Masuk ke dalam hotel sangat susah , jika malam hari harus keliling dulu karena mall yang di bawah hotel sudah tutup.",Negative
Puncak,Yasmin Puncak Hotel ,"Akses jalan menuju hotel kecil, sempit untuk ukuran mobil MPV.",Negative
Jakarta Barat,Hotel Santika Premiere Slipi Jakarta,lantai licin dan shower tidak berfungsi dengan baik.,Negative
Kuala Lumpur,Travelogue Guest House,Kebersihan kamar mandi kurang.,Negative
Kuala Lumpur,Kuala Lumpur International Hotel,"Pertama kali masuk, alas kasur kotor, saya menunggu lebih 30 menit housekeeping, menelpon berulang-ulang.",Negative
Yogyakarta,de Laxston Hotel Jogja by Quin's,Wastafel kotor di bagian tersembunyi tapi terlihat dari kaca.,Negative
Yogyakarta,Whiz Prime Hotel Malioboro Yogyakarta,Air juga ada bau besi.,Negative
Yogyakarta,Kalya Hotel Yogyakarta,breakfast tidak enak dan tidak ada egg station.,Negative
Yogyakarta,SigNature Jogja,Air minum kemasan tu murah lho kenapa harus pake galon barengan haha Keran wastafel rusak udah itu aja,Negative
Puncak,Royal Safari Garden Resort  & Convention,"Kamar kurang bersih, minta di betulkan lampu tidak diganti minta tissue tolet tidak diantar, minuman di dalam kulkas tidak ada",Negative
Yogyakarta,THE 1O1 Yogyakarta Tugu Hotel,kekurangan cuma satu kamar agak kecil.,Negative
Yogyakarta,The Jayakarta Yogyakarta Hotel & Spa,untuk lantai kamar mandinya tolong dibuat supaya air tidak menggenang.,Negative
Yogyakarta,Summer Quest Hotel Jogja,"Tidak ada pesawat telepon kalau ke front office harus turun, sarapan sungguh memprihatinkan,",Negative
Yogyakarta,Pandanaran Prawirotaman Yogyakarta,"Pelayanan front office di lobby lambat, parkiran kurang luas, kamar sempit.",Negative
Yogyakarta,Cavinton Hotel Yogyakarta by Tritama Hospitality,"Setelah dibuat jadi single bed karena cuma digeser doank, kotoran tidak sempet dibersihin.",Negative
Jakarta Pusat,Hotel Treva International by Ayola,"toilet bau , serba bau, kamar mandi bau toilet umum.",Negative
Yogyakarta,Sagan Hotel,"Pembuat teh kotor, berdebu seperti belum di cuci.",Negative
Jakarta Selatan,Ambhara Hotel,Udara di dalam kamar bikin bersin-bersin.,Negative
Kuala Lumpur,Hotel Sentral Kuala Lumpur,Kasur kurang empuk.,Negative
Yogyakarta,Sagan Hotel,Lemari bau apek.,Negative
Kuala Lumpur,My Hotel @ Bukit Bintang,"di kamar mandi tidak ada lap kaki, habis mandi lantai basah semua.",Negative
Kuala Lumpur,Dynasty Hotel Kuala Lumpur,Kurang memuaskan kebersihan oelayaan,Negative
Yogyakarta,Grand Zuri Malioboro Yogyakarta,"Sprei dan sarung bantal terlihat kusam kurang cling, bantal sudah kempes, secara general kamar terlihat biasa",Negative
Yogyakarta,Airy UGM Sendowo E 106 Yogyakarta,"Gak recommended banget,baru masuk kamar,lihat sprei kotor, ada bekas noda, terus lihat tv siaran lokal semua,gak ada siaran luar nya, mana tv ny banyak bintik2 nya lagi dan masuk kamar mandi air panas nya gak jalan,pipa shower bocor.",Negative
Solo,Victoria Guest House,"Resepsionis yang kurang ramah, kamar mandi terlalu kecil, tidak ada wastafel.. tolong di tingkatkan lagi..",Negative
Jakarta Pusat,Hotel Treva International by Ayola,Lokasi strategis namun sayang bangunan kurang terawat dengan baik,Negative
Kuala Lumpur,Hotel Sentral Kuala Lumpur,"Harga melebihin ekspektasi kamar, cuma yang kurang tidak ada sandal",Negative
Kuala Lumpur,My Hotel @ Sentral,Pelayan tidak mau menjelaskan bagaimana cara pakai WiFi.,Negative
Kuala Lumpur,V'la Heritage Hotel Kuala Lumpur,Rawan gangguan.,Negative
Jakarta Pusat,Hotel Treva International by Ayola,Hotel kuno yang kurang terawat tapi staff nya helpful,Negative
Yogyakarta,h Boutique Hotel Jogjakarta,Handuknya kurang bersih dicuci,Negative
Bandung,Hotel Promenade Bandung,"Tidak bisa istirahat dengan nyenyak dan tidur ternganggu karena suara anak lari-larian terdengar jelas dan berisik, diharapkan ketegasan dari pihak hotel tentang hal ini, karena lorong hotel dan kamar hotel bukan tempat bermain dan yang mau liburan bukan hanya mereka yang bawa anak aja..",Negative
Yogyakarta,Airy UGM Sendowo E 106 Yogyakarta,"Kamarnya agak bau apek karena pengap, tapi dengan harga segitu oke",Negative
Yogyakarta,Hotel Citradream Yogyakarta,Bantalnya sudah lembek dan ada sprei yang sudah sobek,Negative
Yogyakarta,Nueve Malioboro Jogja Hotel,"Hanya saja handuk yang disediakan di kamar mandi kurang baik sudah agak buluk, perlu diganti yang baru dan kalau bisa warnanya putih.",Negative
Yogyakarta,Pesonna Malioboro,Berisik dari luar terdengar sampai ke kamar,Negative
Kuala Lumpur,Pearl International Hotel Kuala Lumpur,tidak akan kembali lagi,Negative
Kuala Lumpur,Pacific Regency Hotel Suites Kuala Lumpur,Makanan tidak enak tapi kamar hotel bagus.,Negative
Kuala Lumpur,WP Hotel,Bau lah pokoknya tempatnya.,Negative
Yogyakarta,Whiz Hotel Malioboro Yogyakarta,Lorong menuju kamar dan kamar mandi bau,Negative
Yogyakarta,Kalya Hotel Yogyakarta,"Kolam renang kotor , tidak jernih, banyak daun, tempat bilas kotor.",Negative
Yogyakarta,MMUGM Hotel,makanan kurang enak.,Negative
Solo,D'Paragon Sumber,lumayan untuk menginap bersih rapi...tapi terlalu mahal jauh dibandingkan d Paragon yang di Jogja.,Negative
Kuala Lumpur,Geo Hotel Kuala Lumpur,kamar bersih tapi kamar mandi terlalu kecil dan sempit,Negative
Yogyakarta,Jambuluwuk Malioboro Hotel,"Saya sudah booking, pas mau cek in ternyata kamar di hotelnya sudah full, sehingga saya dioper ke hotel lain, sangat mengecewakan, dan tidak enak sekali pelayanannya kurang sopan.",Negative
Yogyakarta,Puri Artha Hotel Yogyakarta,Masih bau debu menyebabkan istri saya bersin2 karena alergi debu.,Negative
Yogyakarta,Hotel Tentrem Yogyakarta,Tp buat saya pelayanan kurang baik.,Negative
Yogyakarta,Pandanaran Prawirotaman Yogyakarta,"hal ketiga kondisi kamar mandi juga sempit, bau, air panas tidak panas, dan pintu kamar mandi sangat kotor seperti tidak pernah dibersihkan.",Negative
Kuala Lumpur,Alor Boutique Hotel,"Gak ad air, dan pengelola tidak bertanggung jawab.",Negative
Yogyakarta,de Laxston Hotel Jogja by Quin's,Jadi sarapan berisik kalau ada anak-anak berenang.,Negative
Kuala Lumpur,V'la Heritage Hotel Kuala Lumpur,Pesanan kamar tidak sesuai aplikasi.,Negative
Yogyakarta,Amaris Hotel Malioboro - Jogja,Kecewa dengan securitynya agak cuek Kali ini.,Negative
Yogyakarta,Tickle Hotel,"Tempat wastafel penutup pembuangan air nya sudah rusak, bantal keras, ac kurang dingin",Negative
Kuala Lumpur,V'la Heritage Hotel Kuala Lumpur,Pekerja hotel ada ibu orang Indonesia suka ngomel karena kami lambat sarapan.,Negative
Kuala Lumpur,Hotel Royal Kuala Lumpur,"kamar mandi bersih sudah di renovasi, karpet kamar ber bau lembab, seperti kamar lama yang tidak ditempati",Negative
Yogyakarta,Penak Malioboro Hostel,"Kekurangannya: WiFi agak lemot/sering putus, waktu cek out terlalu cepat kalau jam 11, umumnya jam 12.",Negative
Kuala Lumpur,Hotel Soleil,tvnya suka mati sendiri.,Negative
Kuala Lumpur,Mandarin Pacific Hotel Kuala Lumpur,cuma sarapannya itu-itu saja.bosan jadi mau makan disana.kali ini saya ada 10 hari disana.so.,Negative
Jakarta Selatan,Ambhara Hotel,"Fasilitas kamar perlu di perbaharui, terutama lampu penerangan terlalu minimalis dan redup, lampu dinding juga banyak yang miring-miring, dan untuk harga makanan dan minuman terlalu mahal.",Negative
Yogyakarta,Sunrise Hotel Yogyakarta,"Hanya saja agak noisy, suara lalu lalang tamu lain terdengar dari dalam kamar",Negative
Yogyakarta,Kalya Hotel Yogyakarta,"Baru kali ini menginap di hotel budget yang sangat-sangat mengecewakan, alih-alih mau liburan malahan menyedihkan.",Negative
Malang,Menara Hotel Malang,"Kamar bau toilet, lembab, lampu kamar mandi mati.",Negative
Kuala Lumpur,Sunway Putra Hotel,"Check in makian waktu, kamar ada ready tp ga bisa check in lebih away, hrs tggu jam 15.00",Negative
Yogyakarta,Sunrise Hotel Yogyakarta,Pelayanan dan kualitas kamar kurang baik.,Negative
Solo,D'Paragon Sumber,Pelayanan tidak profesional sangat mengecewakan menyesal saya.,Negative
Kuala Lumpur,Alpha Genesis Hotel,Dan kurang bersih gatal-gatal.,Negative
Yogyakarta,Summer Quest Hotel Jogja,Kebersihan lantai kamar mandi dan sprei nya kurang.,Negative
Kuala Lumpur,Hotel Soleil,Tidur susah.,Negative
Jakarta Barat,Hotel Santika Premiere Slipi Jakarta,"Beberapa kali kami menginap di grup santika, hotel ini merupakan yang terburuk pelayanannya.kesimpulan, kami tidak akan kembali ke tempat ini.",Negative
Yogyakarta,MMUGM Hotel,kamar kurang kedap suara.,Negative
Yogyakarta,MMUGM Hotel,Sayang air pernah kotor keluar dari wastafel dan kloset perlu lebih bersih.,Negative
Kuala Lumpur,Alpha Genesis Hotel,Ranjangnya tidak nyaman karena hanya tinggal per berbalut busa tipis.,Negative
Kuala Lumpur,My Hotel @ Bukit Bintang,Wifi susah untuk connect,Negative
Yogyakarta,Amaris Hotel Sagan,sprei bau ga kering.kamar2 juga bau ga enak.lumayan lah buat numpang tidur saja,Negative
Yogyakarta,Cavinton Hotel Yogyakarta by Tritama Hospitality,Bener-bener tidak profesional banget.,Negative
Kuala Lumpur,My Hotel @ Sentral,Tetapi yang kurang hanya waktu breakfast.,Negative
Yogyakarta,Grand Tjokro Yogyakarta,"Dari segi menu breakfast yang tidak selengkap di Bandung, swimming pool yang sangat sempit dan letaknya yang berdekatan dengan tempat duduk orang-orang sarapan sehingga sangat tidak leluasa ketika berenang.",Negative
Puncak,Hotel Ariandri Puncak,tapi sayang air kolam berenangnya kurang jernih mungkin tidak menggunakan kaporit.,Negative
Kuala Lumpur,Simms Boutique Hotel,entah mungkin karena deket jalan raya makanya berdebu banget.,Negative
Yogyakarta,Sahid Jaya Yogyakarta Hotel & Convention,Kamar sempit,Negative
Yogyakarta,Kalya Hotel Yogyakarta,"Ac kurang dingin padahal sudah kami pilih yang maksimal dinginnya, tapi masih saja tidak dingin.",Negative
Kuala Lumpur,Travelogue Guest House,"WC nya kurang banyak, dan kecil 3. tidak ada lift, jadi harus gotong barang sendiri Kesimpulan : Saya merekomendasikan hostel ini, selain murah, dan bersih, harga nya juga budgetable banget.",Negative
Yogyakarta,Top Malioboro Hotel Yogyakarta,"Akhirnya nunggu lagi, terus sesampainya di 508 kamar mandi nya bau.",Negative
Semarang,New Hotel Siliwangi Semarang,"Tempatnya sempit, kasurnya keras, kamar mandinya jelek, air panasya mati, sangat buruk untuk harga segitu di wilayah Semarang",Negative
Kuala Lumpur,Prescott Hotel Kuala Lumpur – Medan Tuanku,"sambungan telepon pun ga bisa dipake, sehingga kalau butuh apa apa susah.",Negative
Yogyakarta,Amaris Hotel Sagan,Kamar bau seperti kaporit.,Negative
Yogyakarta,Tara Hotel,"Yang lain sudah oke, kurangnya hanya kamar tidak kedap suara jadi suara dari kamar sebelah kedengeran.",Negative
Malang,Menara Hotel Malang,"Kamar mandi kumuh,parkir mobilnya sempit mending di hotel army(parkiran luas,kamar luas,kamar mandi luas)yaa pokoknya nyesel banget saya menginap di menara hotel ini",Negative
